ax2,ay2,az2,gx2,gy2,gz2,mx2,my2,mz2,p2,optix,optiy,optiz
0.01,-0.03,-0.13,0.0,-0.0022,0.0011,-18.5625,10.75,9.1875,435.8088066494937,3.3135061264038086,1.9979112148284912,0.9547013640403748
0.0,-0.02,-0.12,0.0,-0.0033,0.0,-19.25,10.0,9.5625,435.7396585864354,3.313532829284668,1.997889757156372,0.9547351002693176
0.0,-0.05,-0.13,0.0,-0.0011,0.0033,-19.25,10.0,9.5625,435.8942356951232,3.313584804534912,1.9979302883148196,0.9547486901283264
0.02,-0.05,-0.11,0.0022,0.0011,0.0,-19.25,10.0,9.5625,435.6582921824751,3.313621282577514,1.9979320764541624,0.9547730684280396
0.0,-0.04,-0.13,0.0011,-0.0033,-0.0022,-19.6875,10.0,8.375,435.6582921824751,3.3136322498321533,1.9978868961334229,0.9547889232635498
0.0,-0.01,-0.12,0.0011,0.0,-0.0011,-19.6875,10.0,8.375,435.6840575623758,3.313621282577514,1.9978259801864624,0.9547895193099976
-0.01,-0.04,-0.12,0.0011,-0.0033,0.0011,-19.6875,10.0,8.375,435.81965446753264,3.3137009143829346,1.997894287109375,0.9548192620277404
0.04,-0.05,-0.1,0.0,0.0022,0.0,-19.25,10.75,9.5625,435.76676929283377,3.313694477081299,1.997854709625244,0.9548218846321106
0.02,-0.05,-0.13,0.0022,0.0,0.0022,-19.25,10.75,9.5625,435.6962677194297,3.3137097358703613,1.9978402853012085,0.9548235535621644
-0.03,-0.04,-0.11,0.0011,-0.0044,-0.0011,-19.25,10.75,9.5625,435.745073779454,3.313704013824463,1.9978290796279907,0.9548488259315492
0.01,-0.02,-0.12,-0.0022,0.0055,0.0011,-18.875,10.0,10.375,435.7559215304401,3.3137223720550537,1.997839331626892,0.9548515677452089
0.02,-0.01,-0.09,0.0,0.0033,-0.0033,-18.875,10.0,10.375,435.6908351957386,3.313706398010254,1.9977898597717283,0.9548406600952148
-0.01,-0.07,-0.13,0.0022,-0.0033,0.0011,-18.875,10.0,10.375,435.64202939246906,3.313697576522827,1.997712254524231,0.9548412561416626
0.0,-0.05,-0.13,0.0011,0.0011,-0.0011,-18.875,10.75,10.375,435.7830496360593,3.313720941543579,1.9977638721466064,0.954851508140564
0.02,-0.04,-0.11,-0.0011,-0.0011,0.0011,-18.875,10.75,10.375,435.70575294735625,3.31372618675232,1.9977127313613887,0.9548624753952026
0.0,-0.02,-0.12,0.0011,-0.0011,0.0011,-18.875,10.75,10.375,435.6528770350324,3.313732862472534,1.9977000951766968,0.9548720121383668
0.01,-0.04,-0.12,0.0011,-0.0011,-0.0011,-19.6875,10.0,8.75,435.610840314152,3.3137524127960205,1.9976564645767207,0.9548900127410888
0.0,-0.06,-0.12,-0.0011,0.0065,-0.0022,-19.6875,10.0,8.75,435.70304536082057,3.313758134841919,1.9976660013198853,0.9548909068107604
0.02,-0.06,-0.13,0.0022,-0.0011,0.0011,-19.6875,10.0,8.75,435.5457548953357,3.313788652420044,1.9976576566696167,0.9548999667167664
0.02,-0.02,-0.13,0.0033,-0.0011,-0.0033,-19.25,11.0625,10.0,435.80745284260223,3.313805341720581,1.9975686073303225,0.9549124836921692
-0.02,-0.03,-0.12,0.0,-0.0022,-0.0011,-19.25,11.0625,10.0,435.77626326385104,3.31435489654541,1.9981664419174197,0.9543946981430054
-0.01,-0.04,-0.09,-0.0011,0.0011,-0.0011,-19.25,11.0625,10.0,435.8128767494868,3.3149847984313965,1.9987108707427976,0.953994631767273
0.0,-0.03,-0.14,0.0,0.0033,0.0011,-19.25,11.0625,10.0,435.70304536082057,3.314936399459839,1.9988335371017456,0.9545843601226808
0.02,-0.04,-0.13,0.0011,0.0011,-0.0011,-19.25,10.0,10.375,435.67863372326224,3.314884662628174,1.998834490776062,0.9549108743667604
-0.01,-0.06,-0.14,0.0,-0.0033,0.0,-19.25,10.0,10.375,435.562026211518,3.314490795135498,1.9984354972839355,0.9551871418952942
0.0,-0.03,-0.11,0.0011,-0.0055,0.0,-19.25,10.0,10.375,435.662362223045,3.314934730529785,1.9987555742263796,0.9549936652183532
0.0,-0.03,-0.14,0.0,0.0,-0.0011,-19.6875,10.375,8.75,435.8060990358928,3.315351963043213,1.9992189407348635,0.9558284878730774
0.02,-0.04,-0.11,-0.0022,0.0011,0.0,-19.6875,10.375,8.75,435.8169468510836,3.315483808517456,1.999318599700928,0.9561188817024232
0.0,-0.07,-0.12,-0.0011,0.0,-0.0011,-19.6875,10.375,8.75,435.6393131445594,3.3155150413513184,1.999292254447937,0.9561182856559752
0.0,-0.04,-0.12,-0.0022,-0.0022,0.0,-18.875,10.0,8.75,435.60812407445735,3.315147638320923,1.9987846612930296,0.9552761912345886
0.01,-0.01,-0.13,-0.0011,-0.0065,0.0011,-18.875,10.0,8.75,435.7938974270037,3.314711570739746,1.9982911348342896,0.9550952315330504
0.01,-0.01,-0.11,0.0011,-0.0022,0.0011,-18.875,10.0,8.75,435.71117680073536,3.3148229122161865,1.9983798265457156,0.955016553401947
0.0,-0.04,-0.09,0.0,0.0,-0.0011,-18.875,10.0,8.75,435.69219766546985,3.3148410320281982,1.9984105825424197,0.9549858570098876
-0.01,-0.07,-0.09,0.0,0.0,0.0,-17.0625,10.75,9.5625,435.67592614384455,3.3150651454925537,1.9984710216522217,0.954861342906952
0.0,-0.03,-0.13,-0.0011,0.0,0.0011,-17.0625,10.75,9.5625,435.6989753041847,3.315258741378784,1.9982426166534424,0.9546294212341307
0.0,-0.01,-0.13,-0.0033,0.0011,0.0011,-17.0625,10.75,9.5625,435.7952512321144,3.314964056015014,1.9977948665618896,0.9543203711509703
0.0,-0.03,-0.11,0.0022,-0.0065,0.0033,-18.5625,10.0,9.1875,435.7857572436096,3.314763307571411,1.9976636171340945,0.9544522762298584
-0.01,-0.02,-0.12,0.0011,0.0,0.0011,-18.5625,10.0,9.1875,435.6515145705007,3.314391851425171,1.997138857841492,0.9546112418174744
0.0,-0.05,-0.15,0.0011,-0.0022,-0.0011,-18.5625,10.0,9.1875,435.8481365529117,3.3143632411956787,1.99707555770874,0.9545276165008544
0.0,-0.04,-0.12,-0.0033,0.0044,0.0,-18.5625,10.0,9.1875,435.7559215304401,3.314359664916992,1.9970383644104004,0.954509735107422
0.0,-0.02,-0.14,-0.0022,0.0065,-0.0011,-19.25,10.0,9.1875,435.7694855743264,3.31431245803833,1.996931552886963,0.954496681690216
0.01,-0.01,-0.14,-0.0011,-0.0022,0.0,-19.25,10.0,9.1875,435.76541549146657,3.314308881759644,1.996901512145996,0.9544763565063475
-0.02,-0.05,-0.13,0.0,-0.0044,0.0,-19.25,10.0,9.1875,435.73016464912905,3.3143022060394287,1.996874451637268,0.954462468624115
0.0,-0.03,-0.1,-0.0033,-0.0022,-0.0011,-20.0625,10.375,9.1875,435.6976215117162,3.31428599357605,1.9968410730361936,0.9544577598571776
0.02,-0.05,-0.11,0.0,0.0033,0.0033,-20.0625,10.375,9.1875,435.70575294735625,3.3142426013946533,1.9967974424362185,0.9544243812561036
0.0,-0.06,-0.13,0.0011,-0.0044,0.0011,-20.0625,10.375,9.1875,435.7355885153471,3.3142709732055664,1.996874451637268,0.9544405341148376
0.0,-0.03,-0.13,-0.0011,0.0,0.0011,-20.0625,10.375,9.1875,435.6149016579056,3.314249277114868,1.9968008995056152,0.95444518327713
0.01,-0.01,-0.11,-0.0022,-0.0033,0.0,-19.25,10.375,9.1875,435.7979588428671,3.3142306804656982,1.9967669248580933,0.9544348120689392
0.02,-0.03,-0.13,-0.0033,0.0033,-0.0011,-19.25,10.375,9.1875,435.7694855743264,3.314211845397949,1.9967238903045652,0.9544583559036256
0.02,-0.04,-0.12,-0.0011,0.0022,0.0011,-19.25,10.375,9.1875,435.6393131445594,3.31420636177063,1.9966708421707156,0.9544112086296082
0.02,-0.04,-0.11,-0.0011,-0.0033,0.0011,-19.25,10.75,10.0,435.8386425157075,3.3143563270568848,1.996944546699524,0.9541746377944946
0.0,-0.03,-0.12,0.0,-0.0033,0.0022,-19.25,10.75,10.0,435.6542308216274,3.3143320083618164,1.996873378753662,0.9541735649108888
0.0,-0.05,-0.15,-0.0011,0.0033,-0.0011,-19.25,10.75,10.0,435.7599916095516,3.3141860961914062,1.996608018875122,0.9543878436088562
0.04,-0.04,-0.15,-0.0022,0.0022,-0.0011,-19.25,10.75,10.0,435.7708393762298,3.3144655227661133,1.997044563293457,0.9540610313415528
0.0,-0.03,-0.12,0.0,-0.0022,0.0011,-18.875,10.375,9.1875,435.7016828896578,3.314356565475464,1.9967970848083496,0.9541490077972412
0.0,-0.05,-0.15,0.0,-0.0022,0.0022,-18.875,10.375,9.1875,435.6799875132367,3.3143532276153564,1.996732234954834,0.9541810750961304
0.0,-0.04,-0.13,-0.0011,-0.0011,0.0011,-18.875,10.375,9.1875,435.7016828896578,3.314385414123535,1.9967448711395264,0.9541888236999512
0.0,-0.02,-0.11,-0.0011,0.0011,0.0,-19.6875,10.75,8.0625,435.70982300666816,3.314337730407715,1.9966202974319456,0.9543571472167968
0.01,-0.02,-0.12,-0.0022,0.0,0.0,-19.6875,10.75,8.0625,435.75456773049456,3.3142378330230717,1.9963685274124143,0.9544278383255004
0.0,-0.04,-0.11,-0.0011,0.0,-0.0011,-19.6875,10.75,8.0625,435.82100827602767,3.314310073852539,1.9963798522949217,0.95440411567688
-0.01,-0.04,-0.13,0.0,0.0,0.0,-19.6875,10.75,8.0625,435.67185609791767,3.314357280731201,1.9963622093200684,0.9544100165367126
0.0,-0.05,-0.12,-0.0022,-0.0011,0.0011,-20.75,10.75,9.5625,435.6569383953488,3.3144006729125977,1.9963561296463013,0.9544274806976318
0.0,-0.03,-0.13,0.0011,-0.0011,-0.0011,-20.75,10.75,9.5625,435.6705023090106,3.314443349838257,1.9963610172271729,0.9544438123703004
0.0,-0.01,-0.12,0.0,-0.0044,0.0011,-20.75,10.75,9.5625,435.753213930726,3.3144867420196533,1.9963322877883911,0.954468548297882
-0.01,-0.04,-0.11,0.0,-0.0033,0.0011,-20.0625,9.5625,8.375,435.7844034397484,3.3145205974578857,1.9963122606277464,0.9545049071311952
0.01,-0.04,-0.13,0.0022,0.0011,0.0022,-20.0625,9.5625,8.375,435.75186013113466,3.314574718475342,1.9962928295135496,0.9544883966445924
0.05,-0.06,-0.13,0.0011,-0.0022,0.0022,-20.0625,9.5625,8.375,435.79118113907685,3.3146002292633057,1.996274828910828,0.95452880859375
0.0,-0.04,-0.1,0.0011,-0.0011,0.0,-20.0625,9.5625,8.375,435.6772799334648,3.3146538734436035,1.9962761402130127,0.9545581936836244
0.0,-0.06,-0.12,0.0011,-0.0044,0.0011,-19.6875,11.0625,9.5625,435.75728400877,3.3147008419036865,1.9962931871414185,0.9545665383338928
-0.01,-0.04,-0.11,0.0,-0.0011,-0.0033,-19.6875,11.0625,9.5625,435.6637246890131,3.3147361278533936,1.996286392211914,0.9545748829841614
0.02,-0.05,-0.12,-0.0011,0.0,0.0011,-19.6875,11.0625,9.5625,435.7003290968303,3.3147871494293213,1.9963228702545168,0.954584002494812
0.02,-0.03,-0.1,0.0,0.0033,-0.0011,-18.875,10.0,9.1875,435.8020289385756,3.3148152828216557,1.9963247776031492,0.9546111822128296
0.0,-0.04,-0.11,0.0,0.0033,-0.0011,-18.875,10.0,9.1875,435.6027002752921,3.314833879470825,1.996289849281311,0.9546329379081726
0.0,-0.05,-0.16,0.0,0.0,0.0,-18.875,10.0,9.1875,435.8101604565621,3.314845085144043,1.9962562322616575,0.9546300172805786
0.0,-0.03,-0.12,0.0011,0.0033,0.0,-18.875,10.0,9.1875,435.72609458178914,3.314857721328736,1.996241807937622,0.9546718001365662
0.0,-0.01,-0.14,-0.0022,0.0022,0.0,-18.1875,10.375,10.0,435.8128767494868,3.314882040023804,1.9962838888168333,0.9547048807144164
0.0,-0.04,-0.16,0.0,0.0011,-0.0011,-18.1875,10.375,10.0,435.7681317726001,3.3148984909057617,1.9962996244430544,0.9547061324119568
0.0,-0.03,-0.12,0.0022,-0.0011,-0.0011,-18.1875,10.375,10.0,435.6515145705007,3.3148727416992188,1.996240496635437,0.9547083973884584
0.0,-0.03,-0.13,0.0011,-0.0022,-0.0011,-19.6875,10.75,8.0625,435.7559215304401,3.314883232116699,1.996246099472046,0.9547245502471924
0.0,-0.04,-0.1,0.0011,-0.0022,0.0,-19.6875,10.75,8.0625,435.59727647898,3.314894199371338,1.99629008769989,0.9547520875930786
0.0,-0.05,-0.11,0.0011,-0.0022,0.0,-19.6875,10.75,8.0625,435.8033827447538,3.314877986907959,1.9962568283081052,0.9547892808914183
0.0,-0.02,-0.09,-0.0022,-0.0011,-0.0011,-19.6875,10.75,8.0625,435.62033414157946,3.31489372253418,1.9962867498397827,0.9548079371452332
0.0,-0.04,-0.1,0.0022,-0.0033,0.0,-18.5625,10.75,8.75,435.6908351957386,3.31508469581604,1.996557354927063,0.9546621441841124
0.0,-0.03,-0.12,0.0011,0.0022,0.0,-18.5625,10.75,8.75,435.6501607842648,3.315032958984375,1.9964385032653809,0.954750955104828
0.0,-0.03,-0.12,0.0,0.0,-0.0011,-18.5625,10.75,8.75,435.67320988700175,3.315063953399658,1.996567249298096,0.9547606706619264
0.0,-0.05,-0.13,0.0,-0.0011,-0.0011,-18.875,10.375,10.75,435.8020289385756,3.31510591506958,1.9966458082199097,0.9547475576400756
-0.02,-0.06,-0.13,0.0022,-0.0033,-0.0011,-18.875,10.375,10.75,435.6189716813471,3.315157413482666,1.9967050552368164,0.9547694325447084
0.0,-0.03,-0.14,0.0,0.0011,0.0011,-18.875,10.375,10.75,435.745073779454,3.3150813579559326,1.9965715408325195,0.954799473285675
0.0,-0.03,-0.12,0.0,0.0011,0.0,-18.875,10.375,10.75,435.7220245160578,3.315167188644409,1.996706485748291,0.9548083543777466
0.0,-0.03,-0.1,0.0011,-0.0022,0.0011,-18.5625,10.375,8.75,435.7369423128036,3.315197229385376,1.9967312812805176,0.9548139572143556
0.0,-0.02,-0.11,0.0,0.0044,-0.0011,-18.5625,10.375,8.75,435.71253059498457,3.315211296081543,1.9967182874679563,0.9548218250274658
0.0,-0.02,-0.12,0.0011,-0.0011,0.0011,-18.5625,10.375,8.75,435.69355145722506,3.3152225017547607,1.9967082738876345,0.9548146724700928
-0.01,-0.03,-0.11,0.0011,-0.0055,0.0011,-18.875,11.0625,8.375,435.662362223045,3.31524395942688,1.9967117309570312,0.9548117518424988
0.0,-0.03,-0.13,0.0022,-0.0022,0.0011,-18.875,11.0625,8.375,435.7003290968303,3.3152616024017334,1.9966574907302856,0.9547969102859496
0.0,-0.03,-0.12,-0.0011,0.0033,0.0011,-18.875,11.0625,8.375,435.7681317726001,3.315282821655273,1.996672511100769,0.954808235168457
0.0,-0.04,-0.15,0.0011,0.0,-0.0011,-18.875,11.0625,8.375,435.6691398421472,3.31532883644104,1.996685266494751,0.954775094985962
0.0,-0.03,-0.12,0.0,0.0,-0.0033,-19.25,11.5,8.375,435.876610038662,3.3153626918792725,1.9966920614242556,0.9547739624977112
0.0,-0.06,-0.14,0.0,0.0,0.0011,-19.25,11.5,8.375,435.6135478764757,3.315414428710937,1.9967446327209477,0.9547892212867736
0.0,-0.04,-0.12,0.0011,0.0,0.0011,-19.25,11.5,8.375,435.799312648509,3.315460205078125,1.996745228767395,0.9547867178916932
0.0,-0.02,-0.1,0.0022,-0.0033,0.0022,-20.75,10.375,9.1875,435.6176178993859,3.315452337265014,1.9966390132904053,0.9547677636146544
0.01,-0.02,-0.09,0.0011,-0.0033,0.0011,-20.75,10.375,9.1875,435.67592614384455,3.3154685497283936,1.9966167211532595,0.9547867178916932
0.0,-0.04,-0.11,-0.0011,0.0033,0.0,-20.75,10.375,9.1875,435.6705023090106,3.315504789352417,1.996601104736328,0.9547725915908812
0.01,-0.06,-0.11,0.0033,-0.0011,0.0,-20.75,10.375,9.1875,435.72744837799615,3.315518379211426,1.9965410232543943,0.954780101776123
0.0,-0.05,-0.12,0.0,-0.0044,0.0,-19.6875,10.375,8.75,435.5701575402159,3.315568208694458,1.9965765476226809,0.954761266708374
0.0,-0.02,-0.17,0.0011,-0.0011,0.0044,-19.6875,10.375,8.75,435.6813499815316,3.3156089782714844,1.9965680837631223,0.9547792673110962
-0.01,-0.03,-0.1,-0.0011,-0.0033,0.0,-19.6875,10.375,8.75,435.7071154190601,3.315753698348999,1.9967353343963623,0.954569935798645
0.0,-0.04,-0.12,-0.0011,-0.0011,0.0011,-19.25,10.75,8.375,435.75728400877,3.3158085346221924,1.996735692024231,0.9545917510986328
0.0,-0.06,-0.12,0.0011,-0.0011,0.0,-19.25,10.75,8.375,435.76270788925854,3.315687894821167,1.9964696168899536,0.9547555446624756
0.0,-0.03,-0.11,0.0,0.0,0.0,-19.25,10.75,8.375,435.8915280590861,3.315847873687744,1.9966691732406616,0.9545908570289612
0.0,-0.03,-0.12,0.0,-0.0044,0.0011,-19.25,10.75,8.375,435.6705023090106,3.315910816192627,1.9967153072357176,0.954589545726776
0.0,-0.02,-0.11,0.0,-0.0044,0.0,-18.1875,10.375,10.375,435.5525324377829,3.315944194793701,1.9967094659805296,0.9546082019805908
0.01,-0.02,-0.13,0.0,-0.0022,0.0011,-18.1875,10.375,10.375,435.6582921824751,3.315995693206787,1.996737360954285,0.9546343088150024
0.03,-0.03,-0.1,0.0,-0.0011,0.0011,-18.1875,10.375,10.375,435.6284655162664,3.316030740737915,1.9967002868652344,0.9546393752098083
0.01,-0.03,-0.13,0.0,-0.0033,-0.0011,-18.875,9.5625,8.75,435.8060990358928,3.316060304641724,1.9967221021652224,0.9546486735343932
0.0,-0.03,-0.12,-0.0011,-0.0044,0.0033,-18.875,9.5625,8.75,435.662362223045,3.3161141872406006,1.996724247932434,0.9546512365341188
-0.02,-0.04,-0.12,-0.0011,-0.0022,0.0022,-18.875,9.5625,8.75,435.71117680073536,3.316154718399048,1.9967381954193115,0.9546620845794678
0.01,-0.04,-0.12,0.0011,-0.0011,0.0,-18.875,9.5625,8.75,435.7505063317203,3.3161168098449707,1.9965583086013796,0.9546972513198853
0.0,-0.05,-0.11,0.0022,0.0,0.0022,-19.6875,9.5625,9.1875,435.6854200312069,3.3161215782165527,1.9964898824691768,0.9547355771064758
0.0,-0.04,-0.12,0.0011,0.0,0.0,-19.6875,9.5625,9.1875,435.6542308216274,3.316135168075561,1.996475338935852,0.9547508955001832
0.0,-0.03,-0.11,0.0011,0.0,0.0,-19.6875,9.5625,9.1875,435.7559215304401,3.316168785095215,1.99648118019104,0.954744517803192
0.01,-0.04,-0.09,-0.0022,-0.0011,0.0,-18.875,10.375,9.5625,435.7505063317203,3.3161826133728027,1.996474027633667,0.954795777797699
0.0,-0.03,-0.13,0.0,0.0,0.0,-18.875,10.375,9.5625,435.6854200312069,3.316218852996826,1.9964683055877688,0.9547866582870485
0.0,-0.03,-0.15,0.0,0.0022,-0.0011,-18.875,10.375,9.5625,435.76676929283377,3.316238641738892,1.9964770078659055,0.9547895193099976
0.01,-0.04,-0.13,0.0022,-0.0022,0.0011,-18.875,10.375,9.5625,435.67592614384455,3.316244125366211,1.9963821172714236,0.9548290967941284
0.0,-0.05,-0.1,0.0011,-0.0055,0.0,-18.875,10.0,9.5625,435.7220245160578,3.316237688064575,1.996348977088928,0.954846441745758
0.0,-0.03,-0.12,0.0011,0.0,0.0011,-18.875,10.0,9.5625,435.7640616902716,3.316295623779297,1.9963808059692385,0.954839289188385
0.02,-0.06,-0.11,0.0,-0.0022,-0.0011,-18.875,10.0,9.5625,435.6976215117162,3.3162777423858643,1.9962875843048096,0.9548391103744508
0.0,-0.05,-0.11,-0.0011,0.0,0.0,-19.25,10.375,8.75,435.75186013113466,3.316291332244873,1.9962215423583984,0.9548380374908448
0.0,-0.03,-0.14,-0.0022,0.0011,0.0011,-19.25,10.375,8.75,435.75728400877,3.31634521484375,1.9962693452835083,0.9548627138137816
0.0,-0.04,-0.14,0.0022,-0.0011,0.0011,-19.25,10.375,8.75,435.7979588428671,3.3163504600524902,1.996165752410889,0.95490300655365
0.0,-0.04,-0.14,0.0,-0.0011,0.0,-19.25,10.375,8.75,435.7559215304401,3.316335916519165,1.996054768562317,0.9549037218093872
0.01,-0.04,-0.11,0.0033,-0.0011,-0.0011,-19.6875,10.0,8.375,435.56880376466427,3.3163912296295166,1.9961246252059937,0.954895555973053
0.0,-0.05,-0.12,0.0,0.0022,0.0011,-19.6875,10.0,8.375,435.7043991540023,3.316412687301636,1.99612557888031,0.9549162983894348
0.02,-0.03,-0.15,0.0,0.0,0.0011,-19.6875,10.0,8.375,435.7247407857592,3.316469430923462,1.9961836338043213,0.9549097418785096
0.0,-0.03,-0.12,0.0,0.0,0.0,-18.875,10.75,9.5625,435.75728400877,3.3164639472961426,1.996131420135498,0.9549420475959778
0.01,-0.01,-0.1,0.0011,0.0011,0.0011,-18.875,10.75,9.5625,435.67185609791767,3.3164637088775635,1.996113657951355,0.9549112915992736
0.01,-0.04,-0.13,0.0,0.0033,-0.0022,-18.875,10.75,9.5625,435.86983228317166,3.316455841064453,1.9960919618606567,0.954922378063202
0.0,-0.04,-0.14,0.0022,0.0033,0.0011,-18.875,10.75,9.5625,435.7464362563524,3.3164939880371094,1.9961477518081665,0.9549418687820436
-0.02,-0.05,-0.09,0.0,0.0,-0.0011,-18.875,10.0,9.5625,435.6650784770298,3.316455125808716,1.9961020946502688,0.954864740371704
-0.01,-0.04,-0.14,0.0,0.0,-0.0011,-18.875,10.0,9.5625,435.753213930726,3.316437244415283,1.996096134185791,0.9548677802085876
0.02,-0.05,-0.14,-0.0011,0.0055,-0.0011,-18.875,10.0,9.5625,435.631181761318,3.316381931304932,1.9960589408874512,0.9548641443252563
0.0,-0.05,-0.1,0.0022,0.0033,-0.0011,-18.875,10.0,9.5625,435.72744837799615,3.316373586654663,1.9960485696792605,0.9548463225364684
0.0,-0.04,-0.11,0.0,0.0022,-0.0011,-20.0625,9.5625,9.1875,435.5945689209261,3.316322088241577,1.995983958244324,0.9548286199569702
-0.01,-0.04,-0.13,0.0011,0.0011,0.0022,-20.0625,9.5625,9.1875,435.71117680073536,3.3163037300109863,1.9960075616836548,0.9548217058181764
0.03,-0.05,-0.13,0.0,-0.0022,-0.0011,-20.0625,9.5625,9.1875,435.55388621119954,3.316253900527954,1.996038794517517,0.9547572135925292
0.0,-0.02,-0.11,0.0011,-0.0044,0.0011,-19.25,11.5,9.5625,435.6854200312069,3.3162026405334477,1.995913028717041,0.9547539949417114
0.0,-0.05,-0.1,0.0,-0.0022,0.0,-19.25,11.5,9.5625,435.61626411759687,3.3160619735717773,1.9957499504089355,0.9546353816986084
0.0,-0.06,-0.13,0.0011,0.0011,0.0011,-19.25,11.5,9.5625,435.5213436302007,3.316040277481079,1.9957211017608645,0.9545644521713256
0.01,-0.04,-0.1,0.0011,-0.0022,0.0011,-19.25,11.5,9.5625,435.6949052491623,3.31601619720459,1.9956834316253664,0.9545738101005554
0.01,-0.01,-0.11,0.0022,0.0,0.0011,-19.25,10.375,10.375,435.8237245718104,3.315999984741211,1.9956679344177248,0.9545325636863708
0.01,-0.05,-0.12,0.0,-0.0011,-0.0011,-19.25,10.375,10.375,435.7071154190601,3.3159992694854736,1.9956886768341064,0.9545199275016784
0.01,-0.05,-0.14,-0.0011,0.0011,-0.0011,-19.25,10.375,10.375,435.66643226522353,3.315950870513916,1.9955806732177732,0.9545020461082458
0.01,-0.02,-0.1,0.0,0.0,-0.0011,-19.25,10.375,10.375,435.7342260398851,3.3159584999084477,1.9956008195877075,0.9544870257377625
0.01,-0.04,-0.11,0.0011,0.0,0.0033,-20.0625,9.5625,10.0,435.8033827447538,3.315953016281128,1.995592832565308,0.954465925693512
0.0,-0.05,-0.13,0.0011,-0.0022,-0.0011,-20.0625,9.5625,10.0,435.67320988700175,3.3167967796325684,1.995530366897583,0.9559351205825806
0.01,-0.07,-0.13,0.0011,0.0033,0.0,-20.0625,9.5625,10.0,435.6176178993859,3.3165009021759038,1.997774600982666,0.9553691744804382
-0.01,-0.04,-0.09,0.0,-0.0044,0.0011,-19.25,10.375,8.75,435.8521979901438,3.315732717514038,2.0019755363464355,0.9541736841201782
0.01,-0.03,-0.11,0.0011,0.0,0.0022,-19.25,10.375,8.75,435.6677860535993,3.317178010940552,1.9968096017837524,0.9542489647865297
0.01,-0.01,-0.15,-0.0011,-0.0033,0.0022,-19.25,10.375,8.75,435.7735556587948,3.316574811935425,1.9963290691375728,0.954342246055603
0.0,-0.02,-0.12,-0.0011,-0.0011,0.0011,-19.25,10.375,8.75,435.7491438542857,3.31609320640564,1.9959938526153564,0.9549824595451356
0.0,-0.05,-0.11,0.0011,-0.0022,0.0022,-18.5625,10.375,8.75,435.75456773049456,3.3165478706359863,1.996432065963745,0.9547510743141174
0.0,-0.02,-0.11,0.0011,-0.0022,0.0011,-18.5625,10.375,8.75,435.7193169252424,3.316298007965088,1.996149182319641,0.9548101425170898
0.0,-0.04,-0.1,0.0,0.0033,0.0022,-18.5625,10.375,8.75,435.6691398421472,3.316267967224121,1.9961055517196653,0.9547927975654602
0.02,-0.03,-0.13,-0.0011,0.0011,0.0011,-18.5625,10.375,8.75,435.6474445342104,3.3162784576416016,1.9961374998092647,0.9547860622406006
0.0,-0.03,-0.13,0.0,-0.0033,0.0,-18.5625,10.375,9.1875,435.7477900552305,3.3162472248077397,1.9960938692092896,0.954747438430786
